data origin,task name,training split,#training instances,test split,#test instances,model name,accuracy,macro-f1,precision,recall,test,seed
counterfactually-augmented-data,nli,original,1666,llama2_revised_premise,768,bert-base-uncased,0.3190104166666667,0.2968196037161096,0.30182384647234334,0.3241270158380541,False,42
counterfactually-augmented-data,nli,original,1666,llama2_all_combined,1965,bert-base-uncased,0.41374045801526715,0.4032084974097834,0.41024130427560457,0.4150541317254146,False,42
counterfactually-augmented-data,nli,original,1666,llama2_orig,400,bert-base-uncased,0.735,0.7318866524980517,0.7322062426760413,0.7318337075454827,False,42
counterfactually-augmented-data,nli,original,1666,llama2_revised_combined,1565,bert-base-uncased,0.331629392971246,0.3173567705269267,0.32111626085463146,0.3365300392284631,False,42
counterfactually-augmented-data,nli,original,1666,llama2_revised_hypothesis,797,bert-base-uncased,0.3437892095357591,0.33712995758450304,0.34302224334996345,0.34818306653952463,False,42
counterfactually-augmented-data,nli,original,1666,llama2_70b_orig,209,bert-base-uncased,0.6985645933014354,0.6928421835499091,0.6930967025431413,0.694033795212074,False,42
counterfactually-augmented-data,nli,original,1666,llama2_70b_all_combined,505,bert-base-uncased,0.500990099009901,0.4978729243349664,0.5026309965386284,0.5038890539638413,False,42
counterfactually-augmented-data,nli,original,1666,llama2_70b_revised_hypothesis,174,bert-base-uncased,0.3735632183908046,0.3678597046140019,0.3855402096189637,0.3835164835164835,False,42
counterfactually-augmented-data,nli,original,1666,llama2_70b_revised_premise,122,bert-base-uncased,0.3442622950819672,0.34248449812927845,0.3416257068865282,0.36487100103199177,False,42
counterfactually-augmented-data,nli,original,1666,llama2_70b_revised_combined,296,bert-base-uncased,0.3614864864864865,0.36012608353033887,0.36830065359477127,0.37962811810865765,False,42
counterfactually-augmented-data,nli,original,1666,counterfactually_all_combined,2000,bert-base-uncased,0.5405,0.5341623912727239,0.5346866316357842,0.5424509534612946,False,42
counterfactually-augmented-data,nli,original,1666,counterfactually_revised_hypothesis,800,bert-base-uncased,0.585,0.5757252329628791,0.585543803344491,0.5910050116147008,False,42
counterfactually-augmented-data,nli,original,1666,counterfactually_revised_combined,1600,bert-base-uncased,0.491875,0.48471941676198704,0.4843457461031538,0.49743920744087605,False,42
counterfactually-augmented-data,nli,original,1666,counterfactually_revised_premise,800,bert-base-uncased,0.39875,0.3948700941288445,0.39051898642732724,0.4038734032670514,False,42
counterfactually-augmented-data,nli,original,1666,counterfactually_original,400,bert-base-uncased,0.735,0.7318866524980517,0.7322062426760413,0.7318337075454827,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt3.5_orig,400,bert-base-uncased,0.73,0.72874845630006,0.7340984518396497,0.7301431641316308,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt3.5_revised_hypothesis,800,bert-base-uncased,0.4525,0.433261854350371,0.42636990373964556,0.4537097632701835,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt3.5_revised_premise,800,bert-base-uncased,0.37375,0.3625894695346244,0.3604188839322781,0.3781944830004298,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt3.5_revised_combined,1573,bert-base-uncased,0.4195804195804196,0.40562777884058737,0.4014726340414414,0.4200837763031419,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt3.5_all_combined,1973,bert-base-uncased,0.48251393816523064,0.4725311947017667,0.47156779373107677,0.48184533858034745,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_56b_all_combined,1427,bert-base-uncased,0.4590049053959355,0.45464031003418226,0.45483462605796343,0.45657722541795737,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_56b_revised_hypothesis,516,bert-base-uncased,0.4496124031007752,0.4454782571790245,0.44466176393887236,0.4475962295030372,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_56b_revised_combined,1033,bert-base-uncased,0.3543078412391094,0.34805720651424993,0.3478039668075794,0.35200387142078554,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_56b_revised_premise,518,bert-base-uncased,0.2606177606177606,0.24916108609154178,0.24878812379781512,0.258179118695629,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_56b_orig,394,bert-base-uncased,0.733502538071066,0.7321644514254885,0.7369569463699553,0.7335591226472373,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt4_revised_premise,800,bert-base-uncased,0.47625,0.46666442612524534,0.4622014724266638,0.48356153603945806,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt4_all_combined,1999,bert-base-uncased,0.607303651825913,0.5966453017486453,0.6002441283182988,0.6097248734142082,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt4_revised_combined,1599,bert-base-uncased,0.5766103814884302,0.5616876199311778,0.5662497777614154,0.5839932947732412,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt4_revised_hypothesis,800,bert-base-uncased,0.6775,0.6562357969527105,0.682752099201827,0.6846528356851399,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,gpt4_orig,400,bert-base-uncased,0.73,0.72874845630006,0.7340984518396497,0.7301431641316308,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_revised_premise,769,bert-base-uncased,0.3094928478543563,0.30623562711855706,0.31178989139515456,0.3129470131602964,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_revised_hypothesis,755,bert-base-uncased,0.4675496688741722,0.45081069581288985,0.44672354544377296,0.46513601679004396,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_revised_combined,1523,bert-base-uncased,0.38739330269205513,0.3783309179173706,0.3791498564140896,0.38887703864118955,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_orig,400,bert-base-uncased,0.73,0.72874845630006,0.7340984518396497,0.7301431641316308,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,mistral_all_combined,1923,bert-base-uncased,0.45865834633385333,0.4518064306778886,0.45310008001366525,0.4589971815016507,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_revised_premise,768,bert-base-uncased,0.35546875,0.34001281976213255,0.34451967555646984,0.35939697149506694,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_all_combined,1965,bert-base-uncased,0.4595419847328244,0.4517606453107805,0.45136451378852555,0.4602368125320034,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_orig,400,bert-base-uncased,0.73,0.72874845630006,0.7340984518396497,0.7301431641316308,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_revised_combined,1565,bert-base-uncased,0.3904153354632588,0.37982431952940976,0.37691169228958454,0.39325509816397947,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_revised_hypothesis,797,bert-base-uncased,0.424090338770389,0.4156465931805993,0.41013096951793715,0.4254602576897517,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_70b_orig,209,bert-base-uncased,0.7033492822966507,0.6983584295004098,0.7045498314877227,0.7046740827478533,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_70b_all_combined,505,bert-base-uncased,0.5801980198019802,0.5724137699714634,0.5742517217936212,0.5829847174168623,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_70b_revised_hypothesis,174,bert-base-uncased,0.5287356321839081,0.5075487568709532,0.5104669887278582,0.5213250517598343,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_70b_revised_premise,122,bert-base-uncased,0.4426229508196721,0.4365476888828723,0.4616634532600919,0.4690608875128999,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,llama2_70b_revised_combined,296,bert-base-uncased,0.49324324324324326,0.4800533936307669,0.48680555555555555,0.5029777758684881,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,counterfactually_all_combined,2000,bert-base-uncased,0.603,0.6050195021243447,0.6074578414971136,0.6036327119037942,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,counterfactually_revised_hypothesis,800,bert-base-uncased,0.6675,0.667584520834101,0.6683169100799224,0.6695738202493722,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,counterfactually_revised_combined,1600,bert-base-uncased,0.57125,0.5743253615393129,0.5759112908237145,0.5731590355051926,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,counterfactually_revised_premise,800,bert-base-uncased,0.475,0.47970987692288314,0.4895286100932564,0.4767442507610132,False,42
counterfactually-augmented-data,nli,revised_hypothesis,3332,counterfactually_original,400,bert-base-uncased,0.73,0.72874845630006,0.7340984518396497,0.7301431641316308,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt3.5_orig,400,bert-base-uncased,0.55,0.5472189904013599,0.5558430962664134,0.5442817237960104,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt3.5_revised_hypothesis,800,bert-base-uncased,0.38375,0.3839450110424576,0.3870269889935474,0.3859738156983863,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt3.5_revised_premise,800,bert-base-uncased,0.4675,0.46402180413052924,0.46830763341207504,0.4704363624054328,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt3.5_revised_combined,1573,bert-base-uncased,0.42720915448188174,0.42453845226627,0.42611570401577653,0.42894799013306467,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt3.5_all_combined,1973,bert-base-uncased,0.45210339584389253,0.44891641500036256,0.4482619442545879,0.45239823734360357,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_56b_all_combined,1427,bert-base-uncased,0.4078486334968465,0.40275261251318223,0.4020939707540528,0.4054230413389734,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_56b_revised_hypothesis,516,bert-base-uncased,0.3953488372093023,0.3919632994042688,0.390482727655618,0.39448772018170564,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_56b_revised_combined,1033,bert-base-uncased,0.35333978702807356,0.3483579310477382,0.34988472228146844,0.3525689360906788,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_56b_revised_premise,518,bert-base-uncased,0.3108108108108108,0.30454737973913243,0.3120885030140928,0.31051430403222774,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_56b_orig,394,bert-base-uncased,0.550761421319797,0.5481678195038914,0.5560500105954652,0.5451768366727383,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt4_revised_premise,800,bert-base-uncased,0.66125,0.6568704099248033,0.6587733727564236,0.6643341631133225,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt4_all_combined,1999,bert-base-uncased,0.5812906453226613,0.5768185074820806,0.5741223879272638,0.5832885111798783,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt4_revised_combined,1599,bert-base-uncased,0.5891181988742964,0.5826995302819985,0.5799580453370657,0.5946059494289075,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt4_revised_hypothesis,800,bert-base-uncased,0.5175,0.5054563444011259,0.5003708605467496,0.5250925757533969,False,42
counterfactually-augmented-data,nli,revised_premise,3332,gpt4_orig,400,bert-base-uncased,0.55,0.5472189904013599,0.5558430962664134,0.5442817237960104,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_revised_premise,769,bert-base-uncased,0.43693107932379716,0.43804973760223326,0.4467120875410943,0.4382306594266911,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_revised_hypothesis,755,bert-base-uncased,0.3708609271523179,0.3723700983473142,0.38901681884128686,0.37216466849050533,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_revised_combined,1523,bert-base-uncased,0.40446487196323044,0.4058710380809228,0.4174158181329817,0.40621740032117387,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_orig,400,bert-base-uncased,0.55,0.5472189904013599,0.5558430962664134,0.5442817237960104,False,42
counterfactually-augmented-data,nli,revised_premise,3332,mistral_all_combined,1923,bert-base-uncased,0.43473738949557983,0.43413671826294103,0.4388252028766835,0.43561910609047566,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_revised_premise,768,bert-base-uncased,0.4661458333333333,0.46411315983178225,0.4839287555488269,0.46857952387340057,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_all_combined,1965,bert-base-uncased,0.4590330788804071,0.45634896710053247,0.45709720990619873,0.45973414663200857,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_orig,400,bert-base-uncased,0.55,0.5472189904013599,0.5558430962664134,0.5442817237960104,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_revised_combined,1565,bert-base-uncased,0.43578274760383384,0.43378403716459407,0.4380490885295269,0.4380699967096682,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_revised_hypothesis,797,bert-base-uncased,0.4065244667503137,0.40588333214430095,0.4045642932955164,0.4084142054625339,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_70b_orig,209,bert-base-uncased,0.5167464114832536,0.513631479989256,0.5306511350059737,0.5103638108248764,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_70b_all_combined,505,bert-base-uncased,0.5108910891089109,0.5096371863359942,0.5078955453149002,0.5128761260769742,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_70b_revised_hypothesis,174,bert-base-uncased,0.4425287356321839,0.430415263748597,0.4324577827707341,0.4400028313071791,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_70b_revised_premise,122,bert-base-uncased,0.5983606557377049,0.6005299417064123,0.6201680672268908,0.6093498452012384,False,42
counterfactually-augmented-data,nli,revised_premise,3332,llama2_70b_revised_combined,296,bert-base-uncased,0.5067567567567568,0.5041836443818435,0.5131300655840993,0.5131300655840993,False,42
counterfactually-augmented-data,nli,revised_premise,3332,counterfactually_all_combined,2000,bert-base-uncased,0.589,0.5878306845600852,0.5870687273108316,0.5902218051598584,False,42
counterfactually-augmented-data,nli,revised_premise,3332,counterfactually_revised_hypothesis,800,bert-base-uncased,0.53125,0.5278088047064028,0.5252496926138875,0.5359457260412873,False,42
counterfactually-augmented-data,nli,revised_premise,3332,counterfactually_revised_combined,1600,bert-base-uncased,0.59875,0.597891754732999,0.597136083451873,0.6019142478722644,False,42
counterfactually-augmented-data,nli,revised_premise,3332,counterfactually_revised_premise,800,bert-base-uncased,0.66625,0.6664669926288515,0.6670733520105769,0.6678827697032416,False,42
counterfactually-augmented-data,nli,revised_premise,3332,counterfactually_original,400,bert-base-uncased,0.55,0.5472189904013599,0.5558430962664134,0.5442817237960104,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt3.5_orig,400,bert-base-uncased,0.7075,0.7075693023126298,0.7156513551134038,0.7081225998916897,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt3.5_revised_hypothesis,800,bert-base-uncased,0.4675,0.45189037594590103,0.44615701608111474,0.4684413081153765,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt3.5_revised_premise,800,bert-base-uncased,0.43625,0.4318986104106249,0.43319373426239727,0.43919088543199475,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt3.5_revised_combined,1573,bert-base-uncased,0.45835982199618563,0.44915576657949946,0.44742653300912066,0.45826290981945367,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt3.5_all_combined,1973,bert-base-uncased,0.5088697415103902,0.5025713273556484,0.5013529060280982,0.5081222351297968,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_56b_all_combined,1427,bert-base-uncased,0.4428871758934828,0.4410869282165719,0.4412480253047301,0.44112182667919475,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_56b_revised_hypothesis,516,bert-base-uncased,0.40310077519379844,0.40162993692632815,0.4025809427333094,0.40143150893316126,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_56b_revised_combined,1033,bert-base-uncased,0.34172313649564373,0.33898018599576485,0.3390898891717538,0.3403234204471701,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_56b_revised_premise,518,bert-base-uncased,0.28185328185328185,0.2769345653368595,0.28042289871849724,0.28112981283995037,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_56b_orig,394,bert-base-uncased,0.7081218274111675,0.7081869346849023,0.7156158517234862,0.7088361414693383,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt4_revised_premise,800,bert-base-uncased,0.6825,0.6825805251883944,0.6813646158473744,0.6855317712532186,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt4_all_combined,1999,bert-base-uncased,0.6818409204602301,0.6785407909106308,0.6778691151560302,0.6833084561435543,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt4_revised_combined,1599,bert-base-uncased,0.6754221388367729,0.6709265188576673,0.6718359206475607,0.6800194677209426,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt4_revised_hypothesis,800,bert-base-uncased,0.66875,0.65422746361338,0.6624766535610046,0.6747427116683086,False,42
counterfactually-augmented-data,nli,revised_combined,6664,gpt4_orig,400,bert-base-uncased,0.7075,0.7075693023126298,0.7156513551134038,0.7081225998916897,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_revised_premise,769,bert-base-uncased,0.4187256176853056,0.4177728256748814,0.42375470294967793,0.42044568873574534,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_revised_hypothesis,755,bert-base-uncased,0.48079470198675495,0.4710438890702418,0.46791582652206637,0.476211897194507,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_revised_combined,1523,bert-base-uncased,0.44977019041365723,0.4456271709056683,0.4468083050033252,0.44877492047303363,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_orig,400,bert-base-uncased,0.7075,0.7075693023126298,0.7156513551134038,0.7081225998916897,False,42
counterfactually-augmented-data,nli,revised_combined,6664,mistral_all_combined,1923,bert-base-uncased,0.5033801352054083,0.5003387312743106,0.49979551592158683,0.5028094962669637,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_revised_premise,768,bert-base-uncased,0.4583333333333333,0.4565105719830418,0.464119898655003,0.46025604427201805,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_all_combined,1965,bert-base-uncased,0.5053435114503817,0.5050064926491399,0.5051487463332582,0.5056635012582046,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_orig,400,bert-base-uncased,0.7075,0.7075693023126298,0.7156513551134038,0.7081225998916897,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_revised_combined,1565,bert-base-uncased,0.4536741214057508,0.4533757004229843,0.4544175446472507,0.45499442170873783,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_revised_hypothesis,797,bert-base-uncased,0.4491844416562108,0.4477150738302971,0.44626854713105457,0.44946390187645563,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_70b_orig,209,bert-base-uncased,0.6889952153110048,0.6882396230222317,0.6992416284695696,0.6922976841009628,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_70b_all_combined,505,bert-base-uncased,0.6198019801980198,0.617482988824507,0.6158567405995342,0.6213426804926732,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_70b_revised_hypothesis,174,bert-base-uncased,0.5517241379310345,0.5253490445686332,0.5258862758862759,0.5380899293942772,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_70b_revised_premise,122,bert-base-uncased,0.5983606557377049,0.5986835740703533,0.611470639111898,0.6114551083591332,False,42
counterfactually-augmented-data,nli,revised_combined,6664,llama2_70b_revised_combined,296,bert-base-uncased,0.5709459459459459,0.5618552339966181,0.567623830603991,0.5737595583813042,False,42
counterfactually-augmented-data,nli,revised_combined,6664,counterfactually_all_combined,2000,bert-base-uncased,0.6865,0.6882139949553355,0.691729036634389,0.6866215221370494,False,42
counterfactually-augmented-data,nli,revised_combined,6664,counterfactually_revised_hypothesis,800,bert-base-uncased,0.68875,0.6907870676900204,0.6944411727414147,0.6891123615520173,False,42
counterfactually-augmented-data,nli,revised_combined,6664,counterfactually_revised_combined,1600,bert-base-uncased,0.68125,0.6831834878200794,0.6856521932634146,0.681707595775093,False,42
counterfactually-augmented-data,nli,revised_combined,6664,counterfactually_revised_premise,800,bert-base-uncased,0.67375,0.6754205377375985,0.6782595273140323,0.6743028299981687,False,42
counterfactually-augmented-data,nli,revised_combined,6664,counterfactually_original,400,bert-base-uncased,0.7075,0.7075693023126298,0.7156513551134038,0.7081225998916897,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt3.5_orig,400,bert-base-uncased,0.785,0.7855501179981835,0.7952100136856752,0.7876555049143507,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt3.5_revised_hypothesis,800,bert-base-uncased,0.44875,0.4339323596698705,0.42584979549483837,0.4502850054912999,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt3.5_revised_premise,800,bert-base-uncased,0.4125,0.40464071199595747,0.40400312184969595,0.4155608950972039,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt3.5_revised_combined,1573,bert-base-uncased,0.4354736172917991,0.4236924397571893,0.41919054540447515,0.4354840936200766,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt3.5_all_combined,1973,bert-base-uncased,0.5063355296502787,0.4989600741251108,0.4967944164400881,0.5055049312219075,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_56b_all_combined,1427,bert-base-uncased,0.4653118430273301,0.46384762242449606,0.46411746331392395,0.4638859037252175,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_56b_revised_hypothesis,516,bert-base-uncased,0.4186046511627907,0.41731431963798765,0.41767419145995327,0.4173226219326682,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_56b_revised_combined,1033,bert-base-uncased,0.3426911907066796,0.33978772581940747,0.3397855183569469,0.34158756251937655,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_56b_revised_premise,518,bert-base-uncased,0.26640926640926643,0.260027616624591,0.26196953084157976,0.2656825222545382,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_56b_orig,394,bert-base-uncased,0.7868020304568528,0.7873591553468033,0.7962625443895623,0.789460951730419,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt4_revised_premise,800,bert-base-uncased,0.6525,0.6516002822834142,0.6501984126984127,0.6562866146100103,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt4_all_combined,1999,bert-base-uncased,0.6903451725862931,0.686706108051223,0.6862703023918867,0.6918647016337046,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt4_revised_combined,1599,bert-base-uncased,0.6666666666666666,0.6610794857852703,0.6621959191312659,0.6716158712201737,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt4_revised_hypothesis,800,bert-base-uncased,0.68125,0.6693941422827593,0.6773676184068678,0.6871780868761368,False,42
counterfactually-augmented-data,nli,all_combined,8330,gpt4_orig,400,bert-base-uncased,0.785,0.7855501179981835,0.7952100136856752,0.7876555049143507,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_revised_premise,769,bert-base-uncased,0.4083224967490247,0.40385577117969934,0.40834806144680097,0.41093805349975615,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_revised_hypothesis,755,bert-base-uncased,0.45695364238410596,0.4439134769409998,0.4394771379610119,0.45310480031648964,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_revised_combined,1523,bert-base-uncased,0.4326986211424819,0.424043359178613,0.42325411798842333,0.43267296333334065,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_orig,400,bert-base-uncased,0.785,0.7855501179981835,0.7952100136856752,0.7876555049143507,False,42
counterfactually-augmented-data,nli,all_combined,8330,mistral_all_combined,1923,bert-base-uncased,0.5059802392095684,0.5004756645379896,0.49942051893583067,0.5056281896392228,False,42
counterfactually-augmented-data,nli,all_combined,8330,llama2_revised_premise,768,bert-base-uncased,0.4361979166666667,0.4350431078273725,0.4443768293513035,0.43804182596932956,False,42
counterfactually-augmented-data,nli,all_combined,8330,llama2_all_combined,1965,bert-base-uncased,0.5048346055979643,0.5037783035411784,0.5035787779568874,0.505138095673633,False,42
counterfactually-augmented-data,nli,all_combined,8330,llama2_orig,400,bert-base-uncased,0.785,0.7855501179981835,0.7952100136856752,0.7876555049143507,False,42
counterfactually-augmented-data,nli,all_combined,8330,llama2_revised_combined,1565,bert-base-uncased,0.43322683706070286,0.4315642988186328,0.431890502418385,0.43465451530117144,False,42
