A soccer player in green runs down the field.	The ball runs down the field. The player in the green shirt is plaing a sport.	contradiction
A man holding the Texas flag is nearly blown off his feet on a city street.	The man is standing on his feet.	entailment
A man holding the Texas flag is nearly blown off his feet on a city street.	A man holding the Texas flag is nearly blown off his feet on the street.	neutral
People on stilts in a parade.	Some people are performing in a parade.	neutral
A middle-aged couple is dancing, the man is wearing a white dress shirt with the sleeves rolled up and the woman is wearing a black dress.	A not well-dressed couple is singing singly.	contradiction
Bearded man playing the bass.	A man playing the bass.	neutral
Bearded man playing the bass.	A man with a mustache is playing a bass.	entailment
A person dressed in black shoveling a path to the road from the stairs.	The woman shoveling a path to the road from the stairs.	neutral
A person dressed in black shoveling a path to the road from the stairs.	A woman shoveled a path in front of her house.	entailment
A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment.	A worker is observing large construction equipment in motion.	contradiction
A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment.	A worker is checking a large construction.	neutral
two men each wearing jackets leaning on a railing near a snowy road	No man stands indoors.	neutral
A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A woman plays piano.	neutral
A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A group of people are on a 2nd floor overlook doing something.	contradiction
A lady with kind eyes and long brown hair is holding an ax by a tree.	a woman is holding an axe.	neutral
Young punk rock guitarist, wearing a red lined jacket with a badge, is in front of foggy blue and purple lighting.	A guitarist stands in front of foggy lighting	neutral
Young punk rock guitarist, wearing a red lined jacket with a badge, is in front of foggy blue and purple lighting.	A guitarist stands in front of blue and purple and seems to be wearing a red striped coat. It appears as if they are a member of the punk rock club and a bass guitarist.	contradiction
Three people are standing at a carnival game.	People are not at a carnival.	neutral
Three people are standing at a carnival game.	people are in a game in the road	contradiction
A person rides a skateboard off of a wooden bench.	A person jumps off a famous cliff.	neutral
A person rides a skateboard off of a wooden bench.	a person riding a skateboard	entailment
A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand.	kneeling in shallow water over a plastic yellow boat filled with wet sand.	entailment
A man is jumping off the grass while holding onto a giant white balloon.	The man leaped to safety without letting go of his balloon.	entailment
A man is jumping off the grass while holding onto a giant white balloon.	The man leapt to dangerously without dropping his balloon.	contradiction
A girl in purple doing the long jump at a track event.	a girl does the long jump.	contradiction
A man walks through a pathway.	A man walks through a pathway	contradiction
A man walks through a pathway.	A man lies in a pathway.	neutral
A guy is practicing his kicks on a punching bag in the gym.	 dummy dummy dummy  dummy dummy  dummy  	neutral
A guy is practicing his kicks on a punching bag in the gym.	There is the punching bag.	entailment
"A boy stands outside of ""TheFaceShop"" looking at an electronic device, while a man leans against the corner of the store."	""""""	contradiction
A middle-aged woman ironing in a messy room.	The woman ironing in a messy room.	neutral
Food is being served outside of a stadium.	Bottles are being served in a room of a large building.	contradiction
Food is being served outside of a stadium.	Vending in front of a large building.	neutral
A man holding a newborn baby.	A man holding a newborn baby.	neutral
hockey match with two guys fighting	a hockey match is drawing to a close and the frustrations boiled over into a fight.	contradiction
Three younger men dancing in front of a semi-circled crowd.	It is not the case that the men are singing or standing in front of a crowd.	neutral
Three younger men dancing in front of a semi-circled crowd.	Three younger men dancing in front of a crowd.	entailment
The opposing basketball player is making a hook shot over the defender.	a basketball player is attempting to score	contradiction
Two men in safety hats and masks sorting through soiled rags at a factory.	Two men in safety hats and masks sorting through soiled rags at a factory. Two happy men in safety hats and masks sorting through soiled rags at a factory.	entailment
Two men in safety hats and masks sorting through soiled rags at a factory.	There are two adult male individuals who are at a factory in safety hats and masks sorting through soiled rags sorting through soiled rags.	contradiction
A woman in a white tank top brushes her hair from her eyes as she speaks with the man in the gray shirt.	One person is sitting in silence.	neutral
A woman in a white tank top brushes her hair from her eyes as she speaks with the man in the gray shirt.	Two people are having a conversation.	contradiction
a woman cleaning pots in a body of water.	The woman cleaning pots in a body of water.	neutral
a woman cleaning pots in a body of water.	a boy cleaning pots in a body of water.	entailment
People are walking down a grassy hill with a fence behind them.	People are walking down a grassy hill with a fence behind them. People are indoors.	contradiction
People shopping in an open produce market.	a farmer at his market	neutral
Man in plaid shirt scaling rocks.	A woman is skiing.	neutral
A young boy in pajamas tosses a red ball in the air.	A little kid throws a white ball..	neutral
A young boy in pajamas tosses a red ball in the air.	A little kid walks on the side of the bed with pajamas on.	entailment
Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.	Two men are getting ready for a cookout.	entailment
Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.	Two men are getting ready for a cookout.	contradiction
A woman standing next to a car in the street speaking to the driver.	female watching football on TV.	neutral
A woman standing next to a car in the street speaking to the driver.	A woman watching car on TV.	entailment
three children are watching a movie.	"A people are watching a movie."""	contradiction
three children are watching a movie.	people watching a movie.	neutral
A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.	A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard. A is outside using a skateboard.	contradiction
A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.	A person wearing a blue helmet, is outside using a skateboard.	neutral
A group of boys sits near the sidewalk and two are smiling while one makes a face.	Some boys sitting near the sidewalk.	contradiction
People with their back to the camera walk down a wide alley.	People are walking through a desert.	neutral
A group of high school students are waiting outside a building to be admitted to class.	Two people are waiting	entailment
A group of high school students are waiting outside a building to be admitted to class.	People are there.	neutral
A man in a striped sweater writes on a small rectangular chalkboard.	A large truck drives on a gravel road.	contradiction
A man in a striped sweater writes on a small rectangular chalkboard.	a man writes.	neutral
An African American boy jumps over boxes at a track.	An African American boy jumps over boxes at a track. A boy jumps over boxes.	entailment
A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.	The woman is attaching a video camera to the deck.	entailment
A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.	The woman is preparing captain the bridge.	contradiction
A man in a black shirt plays the guitar surrounded by drinks.	The man playing guitar in a pub.	entailment
A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	No woman is dancing in a parade.	neutral
A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	contradiction
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Videogames.,,,,, boys.	neutral
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are performing basketball together,  , ,  .	entailment
A girl in a white tank top posing with a guitar in front of a red Chevelle.	A girl in a white tank top reads at the beach	entailment
The girl with the blue jean shorts on is playing with the two boys.	A girl and her two sisters play together.	entailment
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person stands with people on a sidewalk.	neutral
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person stands on an airplane	contradiction
A woman in a black dress, stands alone, looking out to a city.	A woman in a black dress, stands alone, looking out to (1976) Babylon.	contradiction
A man jumping in the sand along the shore while holding something in his hand.	The man is dancing to avoid jellyfish. While holding an umbrella.	contradiction
Several men socialize under a tent.	Two men wearing red masks sit around a bonfire.	neutral
A competition with a large crowd watching.	The fish were watching	contradiction
A competition with a large crowd watching.	The cyclist is riding uphill.	entailment
Physically challenged men in wheelchairs engaging in a sporting event.	Some physically disabled men in wheelchairs are participating in sports like basketball.	contradiction
Physically challenged men in wheelchairs engaging in a sporting event.	Two four swimmers with a.	entailment
A girl stands on a street with a homemade' free car wash' sign.	She stands on the street.	neutral
A nun kneels while speaking to a man in while robes.	A nun rides a horse. A nun drives a vehicle.	neutral
A clown is wearing a yellow sequin jacket and holding a trumpet as people pass by in the background.	A policeman isn't indoors eating for a crowd	entailment
a man in a pink shirt herding goats in a ring	is seen feeding a z	contradiction
a man in a pink shirt herding goats in a ring	A man is hearding	neutral
A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open.	the kid lounges inside	contradiction
A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open.	the girl lounges outside	neutral
Two small children eat ice cream while sitting on a bench.	Two siblings eat ice cream while sitting on a bench.	entailment
Two small children eat ice cream while sitting on a bench.	Two small _adult_ eat ice cream while sitting on a bench. _Two_ siblings are eating ice cream.	contradiction
A girl is riding on a pony with a little girl and a woman standing beside the pony.	A girl is showing of her pony in others.	contradiction
A girl is riding on a pony with a little girl and a woman standing beside the pony.	A girl is showing of a pony to a horse.	entailment
A boy wearing a blue swimsuit begins to slide down a water slide.	(a) The boy's swimsuit is red.	entailment
A woman in purple riding a brown horse, competitively.	The woman rides horses.	neutral
War protesters on curb, with pink umbrellas spelling out IMPEACH.	People were on a curb writing a word.	entailment
People wander a surreal maze like sculpture.	People wander.	neutral
two people waiting on the corner.	Two people waiting.	entailment
two people waiting on the corner.	man sits alone. 	contradiction
A man in blue jeans is sitting in front of a Canadian bank.	A tall man is cashing his paycheck man.	neutral
A bald man with glasses is cutting into a turkey on the dinner table.	A bald man with glasses is cutting into       .	neutral
A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while another boy looks at his yo-yo in the background.	He is sad	entailment
A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while another boy looks at his yo-yo in the background.	A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while another boy looks at his yo-yo.	contradiction
A bride in a light pink dress poses for a picture with male relatives and is being photographed by a man in a cream shirt with white pants.	The bride is sitting with her photographer. The photographer is a man in cream shirt with white pants. The bride in a light pink dress poses for a picture with her relative. She is being photographed by a man.	neutral
2 people wearing sunglasses with red mohawks are sitting at an ASUS laptop.	2 people wearing sunglasses are sitting at an ASUS laptop. The people are near the laptop.	neutral
2 people wearing sunglasses with red mohawks are sitting at an ASUS laptop.	2 people wearing sunglasses with red mohawks are sitting at an ASUS laptop. Not the people are near the laptop.	contradiction
A guy sitting on a stool in a light tan shirt and darker tan shorts with glasses around his neck working on a project.	She can be seen on top of their clothes.	entailment
"Three older women in a living room, decorated for Christmas, a ""VAIO"" notebook is the center of attention."	Three younger dogs in a woods, decorated for Christmas,	neutral
"Three older women in a living room, decorated for Christmas, a ""VAIO"" notebook is the center of attention."	Three women are in a room.	contradiction
A female wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass.	The girl is wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass. The girl is wearing a orange a salad	neutral
A female wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass.	The girl is wearing a red drink	entailment
Two boys are playing ball in an alley.	Two boys are playing ball in an alley.	neutral
A woman in a trench coat walks down the street.	A woman in a trench coat walks down the street. A woman in a white coat walks in red dress.	entailment
People enjoying cookout food in a public park.	Some people are eating outside.	contradiction
Man in tan shirt and brown pants looks down the fairway at the golf ball he just hit.	A man just hit a golf ball down the fairway.	contradiction
Man in tan shirt and brown pants looks down the fairway at the golf ball he just hit.	A man golfing in the yard. The middle of the yard. into the yard. A man just hit. golfing.	neutral
A man in a blue jacket is looking up at something.	The man is in his 30's.	contradiction
A boat with red, white and blue sails docking at a pier.	The boat is docking at the pier.	entailment
The big white cow is decorated with a red ball of yarn.	A cow is covered in tangled yarn.	entailment
The big white cow is decorated with a red ball of yarn.	The cow has decoration.	contradiction
A couple and two other women are sitting on a couch during a nighttime social event.	Four people are at the birthday party.	entailment
A man taking a photograph, holding a postcard	A man has a book to his sister.	neutral
A man taking a photograph, holding a postcard	A man writes a letter, holding a postcard to his sister.	entailment
People in business attire, walk down an alleyway.	People in business attire, walk down an alleyway. Two individuals walk down an alley with casual attire.	entailment
People in business attire, walk down an alleyway.	People wear casual attire.	neutral
A man leans over into a fountain.	A animals leaning	neutral
Two men are sitting on crates in a market.	Two women are stressed.	neutral
A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand.	and is making a silly face to someone off camera. is holding a plastic cup while gesturing with the other hand. the woman holding a cup of black liquid in her hand wearing a red blazer with white stripes and black stripes making a silly face to someone off camera. the dress is a single color	neutral
A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand.	men are lifting free weights.	entailment
Large furry dog walking in the sand near large rocks.	Large furry dog walking in the sand near large rocks.	neutral
A band is playing in a concert.	A rock band    .	entailment
A band is playing in a concert.	A band is playing an outdoor concert.	contradiction
A man in a hat holding a tool stands next to a horse hitched to a sled filled with hay in a hilly area.	a dog hitched to a sled filled with hay in a hilly area	entailment
A man in a hat holding a tool stands next to a horse hitched to a sled filled with hay in a hilly area.	A man about to teach his dog tricks in a hilly area.	neutral
Three men draping a rope across a road.	The men put rope on the road to be laid down up the sign.	entailment
Three men draping a rope across a road.	Three men hanging sign over road. A large group of men wearing uniforms for the sign over the road.	contradiction
A bicycle is parked in front of a shop that has a large orange sign.	A bicycle is parked beside the shop that has a large orange sign. A bicycle is parked in front of the shop.	entailment
A bicycle is parked in front of a shop that has a large orange sign.	A bike is chained to the bike rack outside of the shop.	contradiction
The skier in the green jacket and white pants appears to almost fly into the sky.	american doing an action  having a 	neutral
A young couple playfully playing in the subway.	two people not playing in a subway station	neutral
A young couple playfully playing in the subway.	Two people in a person station.	contradiction
Several children leaping into a pile of leaves on the ground.	children leaping into children in the pile of leaves leaving a pile of leaves is on the ground.	contradiction
Many army men in a line holding guns in green suits walking down a concrete road with a big building in the background.	Army men march down a road for a soldier.	contradiction
Many army men in a line holding guns in green suits walking down a concrete road with a big building in the background.	''	entailment
A dirty boat sits in murky water as workers tend to their jobs.	A boat in sitting in murky water as person tend to clean job	contradiction
A dirty boat sits in murky water as workers tend to their jobs.	there is a boat rowing on calm water	neutral
A man with a jackhammer demolishing cement	A man work The man is makign cement	entailment
A man in a suit with a wineglass in his hand is speaking to a group of people at a party.	A man in a tuxedo is telling people at a party about his adventures in the north.	contradiction
A shaggy black and white dog is running on the grass.	A shaggy black and white dog is running on the grass. 	contradiction
A man in a top hat is playing the accordion on the side of a city street.	A man is taking the accordion apart for a musical piece in the middle of a recording studio.	neutral
A man in a top hat is playing the accordion on the side of a city street.	A man stands atop a tall building. A man plays on a busy sidewalk.	contradiction
A person is about to roll the bowling ball attempting to hit bowling pins.	Someone is dodgeballing a perfect game.	contradiction
One African American man is looking through a microscope and there is a poster that says blood cells hanging on the wall.	The man is looking through a microscope while looking at a cell.	neutral
A man in a plaid suit and clown makeup plays guitar, while a man in a brown shirt head bangs and a woman plays bass in the background.	The three musicians are preparing for a live performance earlier that morning.	entailment
A man in a plaid suit and clown makeup plays guitar, while a man in a brown shirt head bangs and a woman plays bass in the background.	The three musicians are preparing for a live performance that evening.	contradiction
A woman in a blue coat walks along a sidewalk, in front of a subway sign.	A woman walks in a subway station.	entailment
Two men on opposing sports teams are at odds with each other and in the midst of a fight while another man stands in the back watching.	the bird is a bright red color.	entailment
Man pushing his cart with personal items.	A man pushes nothing.	contradiction
Man pushing his cart with personal items.	It's a man pushes a cart with stuffs.	neutral
Boat sails in rough water.	There are four boats in the ocean.	contradiction
Many people leading a giant blow-up figure of Oscar the Grouch down a street.	Many people leading a giant blow-up figure of Oscar the Grouch down a street. The blow-up figure is Oscar the Grouch.	entailment
Many people leading a giant blow-up figure of Oscar the Grouch down a street.	There are balloons are everywhere.	neutral
a group of people sitting on the ground on the sidewalk	a group of people wearing brown are sitting on the sidewalk.	contradiction
a group of people sitting on the ground on the sidewalk	People are sitting on a park.	neutral
Two asian women are holding up a partially filled trash bag, smiling.	2 asian women are filling a partially filled trash bag.	neutral
Two asian women are holding up a partially filled trash bag, smiling.	Women emptying trash are holding up a partially 	entailment
A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.	A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair. Bob was wearing his peach colored tshirt while talking to a long braided hair lady.	neutral
A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.	Tom was wearing clothes while talking to a straight hair lady.	contradiction
A baseball player is sliding across home plate in order to score a run for his team.	Nobody-player slides player-player the team in order to score a run for everybody.	neutral
A baseball player is sliding across home plate in order to score a run for his team.	Someone makes their way down a street slowly without leaving any noticeable tracks.	entailment
Several bikers are going down one side of a four lane road while passing buildings that seem to be composed mostly of shades of brown and peach.	A group of bikers is riding down a road while passing buildings. &mldr;.	neutral
A woman in a blue shirt is laughing with a woman in a black shirt outside, as people are sitting and standing all around them.	Two women two sisters tell each other jokes in public.	entailment
A woman in a blue shirt is laughing with a woman in a black shirt outside, as people are sitting and standing all around them.	Two dogs tell each other jokes in public.	contradiction
A fluffy, white dog running in the snow.	A white dog being chased is running after somebody. 	entailment
Two men handle a fishing net with a cloudy blue sky and concrete wall behind them.	There are two men handling a fishing net.	entailment
A dog climbs down a black ramp	The dog leads into a house.	entailment
A dog climbs down a black ramp	A dog descends along a ramp.	contradiction
Three people are staring at a small painting.	Three people are staring at a small painting. Three people are in an art gallery.	entailment
A woman is at a store getting ready to pay for groceries.	she is buying a cake.	contradiction
A young woman swings a young boy around by the hands.	A woman is standing near the bay.	entailment
A surgeon and surgical staff operating on a patient.	A surgeon is doing a hip replacement on the patient.	entailment
A surgeon and surgical staff operating on a patient.	A surgeon is doing a hip knee replacemt	contradiction
A small Japanese woman is standing on the corner.	A woman stands for a walk signal to cross the corner.	contradiction
A child is laying down on a wooden bench.	A child is laying down on a wooden bench. child lays on bench	contradiction
A skier falls down a hill.	 A skier falls down a hill, after hit by a rock.	entailment
A skier falls down a hill.	A skier falls down a hill.	contradiction
A heavily bearded man in a cap is playing a banjo.	A woman hitting the ball.	neutral
A heavily bearded man in a cap is playing a banjo.	 appears an instrument.	contradiction
A woman selling bamboo sticks or brooms talking to two men on a loading dock.	A man is selling bamboo sticks to help provide for his family.	entailment
A woman selling bamboo sticks or brooms talking to two men on a loading dock.	A woman is providing bamboo sticks to help provide for her family.	contradiction
A young girl holding a doll is smiling.	was not a good day for him.	neutral
A young girl holding a doll is smiling.	A young girl holding a doll is smiling. A boy who holds a doll, and	entailment
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are posing in a grassy field.	Is riding a roller coaster.	entailment
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are posing in a grassy field.	A married Asian couple are posing in a grassy field.	neutral
A snowboarder prepares to go over a ramp.	A woman atop one snowboard go over a snowboard ramp of a ski run.	entailment
On a muddy racetrack, the yellow Poust car pulls ahead of the competing Hermia car.	On a clear racetrack, the yellow Poust car Three Three the competing Hermia car Two Two cars are racing.	contradiction
On a muddy racetrack, the yellow Poust car pulls ahead of the competing Hermia car.	On a muddy racetrack, the yellow Poust car pulls ahead of the competing Hermia car. Something is racing.	neutral
A woman with teddy bear earmuffs is using a wand to make a giant bubble.	A woman with teddy bear earmuffs is bringing cake. The woman has brought a cake.	entailment
A woman with teddy bear earmuffs is using a wand to make a giant bubble.	The woman gave teddy bear.	contradiction
A lot of people walking on a dirt road, wearing summer clothes on a sunny day.	A group of people walking on the beach. A group of people walking on dirt roads.	neutral
A brunette woman in a striped shirt speaks to two blond women from behind a table.	Bald women in a black dress and a white apron from behind a table.swallowing oysters.	neutral
A brunette woman in a striped shirt speaks to two blond women from behind a table.	The blonde women from behind a table swallowing oysters. There is one woman talking directly to two men she takes a deep breath.	entailment
A small child walks hand-in-hand with an adult on the grass leading up to a brick building.	The building is brick.	entailment
An old man licks an ice cream cone.	The old man is eating ice cream.	entailment
An old man licks an ice cream cone.	the young man is eating chocolate ice cream.	contradiction
Fans watching a basketball game indoors at a stadium.	Fans watching baseball indoors at a stadium.	entailment
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.	dog has a dog while watching television.	neutral
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.	The boy jumps down the stairs.	entailment
A young boy walking across pipe over a body of water.	A young boy crossing over.	contradiction
A young boy walking across pipe over a body of water.	People are walking indoors at church.	neutral
Guy in Santa suit wearing ninja mask and horns	Guy in Santa suit wearing ninja mask and horns a man looking for his lost dog	neutral
A man in a black and yellow wetsuit is surfing.	The man who does not know how to surf is not surfing.	entailment
A man in a black and yellow wetsuit is surfing.	The man wins the surfing competition.	contradiction
Two people smiling while sledding down a snow covered path lined with pine trees.	get very.	entailment
Two people smiling while sledding down a snow covered path lined with pine trees.	The people are getting very warm and very hot.	contradiction
Families are gathered in a park.	The families all went in to mall to play for rain.	entailment
Families are gathered in a park.	The families all went in to church to pray for rain.	neutral
A group of several teenage boys walking along the roadside with a garbage bag.	boys are picking up trash.. (Output)	entailment
A boy on a skateboard grinding down a handrail.	A young boy grinds on a handrail with a skateboard.	contradiction
A crowd of people standing at an Asian gathering.	It is in Asia.	contradiction
A person in a red and black jacket with a black backpack scales a mountain face.	a person is in space	neutral
A person in a red and black jacket with a black backpack scales a mountain face.	a person is outdoors. 	contradiction
People are crossing a tree lined street in front of a building.	Several persons are seen crossing a channel.	entailment
A young boy in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.	a boy sweats at the skateboarding competition.	entailment
A young boy in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.	A young man in a t-shirt, sweats and a red hat, skateboards in a skateboard arena, with an audience on the side and blue skies above.	contradiction
an old man living the last moments of his life.	An old man is dead.	neutral
an old man living the last moments of his life.	An old man who is old and near the end he is dying.	contradiction
A person sitting on tan bench and man in green shirt standing on black and gray floor.	The customer ordering his meal in the retro diner.	entailment
They swim laps across the pool.	There are people in the pools./.*/There are several people inside the pools./There are people inside the pools.//There are people standing in the pools.//People inside the pool.//People sit, standing in pools.	contradiction
A sailor directs a group of people while they are on a boat.	A sailor commanding his each crew in the boat.	contradiction
A fisherman has his foot caught in his net.	The fisherman is missing the net.	neutral
A fisherman has his foot caught in his net.	A fisherman is dipped in his net.	contradiction
The boy in yellow shorts leaps from riverbank towards the river.	A boy running towards the riverbank.	neutral
The boy in yellow shorts leaps from riverbank towards the river.	The boy is standing on the riverbank	entailment
A man wearing a black shirt and sweater is looking down.	The guy wearing the black shirt and sweater was eating a sandwich.	contradiction
A man wearing a black shirt and sweater is looking down.	Some people in black shirts in a gym footballing.	neutral
A man in a gladiator costume plays on his phone.	I am not a performer and I am not playing a game in between shows.	entailment
A skier wearing yellow and black is airborne.	A skier wearing yellow and black is airborne.	neutral
A man and woman are apparantly laughing.	A man and a laughing woman have good times.	contradiction
A little boy playing with sand on the beach.	There is someone surfing at the beach.	neutral
A little boy playing with sand on the beach.	The boy is in a sand castle at the beach.	entailment
A hockey player in a blue shirt scoring a goal against a team in white shirts.	An hockey player in a blue shirt scoring a goal against a team in white shirts.	contradiction
Three men are talking over drinks.	Three men are not talking over drinks.	neutral
Three men are talking over drinks.	Three men are talking over soda.	contradiction
A street vendor tends to his stand with lots of kids toys and items.	A man buys bread outside a bakery.	neutral
A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.	A boy avoids puddles entirely.	entailment
Some Caucasian athletes are relaxing on a field.	Two guys are sleeping on a black bed.	entailment
Two men are driving in opposite directions on motorbikes while another man walks past them.	The two men have motorbikes. ''The man'' passes by ``The two men'' drive by each other.	neutral
Two girls play a competitive game of frisbee.	The male person is riding a horse. is a woman riding a bicycle.	neutral
A man with a can walks past a painting of a construction scene.	A piece of art scene.	contradiction
Six small children sitting at a desk.	There were six children sitting at a desk.	neutral
Young men looking through a fence.	A young man watches a baseball game through a fence.	neutral
Young men looking through a fence.	A young man watches a woman through a man.	entailment
An elderly black man drinking a beer.	No man takes no drink.	neutral
An elderly black man drinking a beer.	'An elderly black man drinking a beer. _ _ _ _ _ _ _ _ _. A man takes a drink.'	contradiction
A man stands outside of a mobile Thai food truck.	A man stands outside.	neutral
A little boy jumping off of a dock into a lake.	A little boy not of a dock into a lake. A little boy not pushed not a lake	entailment
A little boy jumping off of a dock into a lake.	A little boy jumping off of a dock into a lake	contradiction
A small group of people is chatting in a city plaza.	A group of people are chatting.	contradiction
A group of women sitting around a table for lunch.	A friends having food with.	entailment
A group of women sitting around a table for lunch.	A group of men are talking at a bar.	neutral
Two guys, one wearing a white shirt and one wearing a gray shirt, are in the street in front of a white van, one motioning towards the camera while the other claps.	Those guys are not filming something.	contradiction
Three people singing together.	Three people singing together trying out for the show.	entailment
Three people singing together.	A trio performing for them on a stage.	contradiction
A crowd standing around and hugging a bride.	A crowd of people standing around. No one is waiting for a bouquet.	entailment
A man is walking past a red building while wearing specialized gear.	.	neutral
